place,1st_humidity,2nd_humidity,3rd_humidity,4th_humidity,5th_humidity,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,Fenophase,sugar_percent,acid_percent,fenols_percent,Alkans_percent,latitude,longitude,EVI,Previous_stage_success,temperature_forecast-1 day,temperature_forecast-2 day,temperature_forecast-3 day,temperature_forecast-4 day,temperature_forecast-5 day,is_rain_1 day,is_rain_2 day,is_rain_3 day,is_rain_4 day,is_rain_5 day,density,output
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9236541381361818,0.91,25,23,28,29,27,0,1,1,1,0,6267,68.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8422406044349422,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6500865400793011,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.84972471360693,0.72,25,23,28,33,27,0,1,1,1,0,6233,38.0
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5255859318421051,0.88,25,23,28,29,27,0,1,1,1,0,6000,21.0
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8971764970264857,0.74,25,23,24,29,27,0,1,1,1,0,6267,58.0
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8610184093197804,0.55,25,23,28,29,27,0,1,1,1,0,6067,51.0
1,80,80,83.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6839899841523617,0.55,25,23,28,29,27,0,1,1,1,0,6000,34.0
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7705830358120831,0.8,25,23,28,29,27,0,1,1,1,0,6200,78.0
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8591623767482935,0.72,25,23,28,33,27,0,1,1,1,0,6233,43.0
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8267755489753099,0.78,23,23,28,29,27,0,1,1,1,0,6233,41.0
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9550881478635602,0.91,25,23,28,29,27,0,1,1,1,0,6267,64.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8537442075209998,0.72,25,23,28,33,27,0,1,1,1,0,6233,40.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7971644163132746,0.72,25,23,28,29,27,0,1,1,1,0,6233,40.0
1,80,80,76.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.516032748534779,0.88,25,23,28,29,27,0,1,1,1,0,6000,24.0
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7804511275036289,0.8,25,23,28,29,27,0,1,1,1,0,6200,76.0
3,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8523429101649507,0.55,25,23,28,29,27,0,1,1,1,0,6067,49.0
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9091300585041278,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7927316990504749,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8069700773155174,0.88,25,23,28,29,27,0,1,1,1,0,6133,58.0
4,80,80,76.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7817279736358873,0.79,25,23,28,29,27,0,1,1,1,0,6100,31.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8467261512628398,0.66,25,23,28,29,27,0,1,1,1,0,6000,28.0
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8131006298314517,0.72,25,23,28,33,27,0,1,1,1,0,6233,37.0
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7841766525550532,0.78,23,23,28,29,27,0,1,1,1,0,6233,37.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.653185833726065,0.55,25,23,28,29,27,0,1,1,1,0,6000,34.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8178685138077725,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8757114620384341,0.74,25,23,24,29,27,0,1,1,1,0,6267,53.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9124873874514717,0.88,25,23,28,29,27,0,1,1,1,0,6000,61.0
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8826454960445523,0.74,25,23,24,29,27,0,1,1,1,0,6267,57.0
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9070862220855019,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
4,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8126781581221165,0.79,25,23,28,29,27,0,1,1,1,0,6100,35.0
7,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8254098702643589,0.8,25,23,28,29,27,0,1,1,1,0,6200,77.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9147649811519852,0.88,25,23,28,29,27,0,1,1,1,0,6000,59.0
6,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8282593975357694,0.6,25,23,28,29,27,0,1,1,1,0,6167,28.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.834230819406774,0.72,25,23,28,33,27,0,1,1,1,0,6233,40.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8480878336452433,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
3,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.831033947406821,0.55,25,23,28,29,27,0,1,1,1,0,6067,49.0
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6300401622030105,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8448967500741994,0.88,25,23,28,29,27,0,1,1,1,0,6133,63.0
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8636678750237274,0.55,25,23,28,29,27,0,1,1,1,0,6067,51.0
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9016799338195653,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8634183130832361,0.88,25,23,28,29,27,0,1,1,1,0,6000,56.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8483435888267421,0.72,25,23,28,33,27,0,1,1,1,0,6233,39.0
10,80,80,78.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8686046922500545,0.89,25,23,28,29,27,0,1,1,1,0,6300,77.0
2,80,80,76.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8741512256543453,0.72,25,23,28,29,27,0,1,1,1,0,6033,63.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8691245167018211,0.66,25,23,28,29,27,0,1,1,1,0,6000,30.0
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9265100562482348,0.72,25,23,28,29,27,0,1,1,1,0,6033,74.0
4,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8182537983531728,0.79,25,23,28,29,27,0,1,1,1,0,6100,35.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5595521116991363,0.88,25,23,28,29,27,0,1,1,1,0,6000,25.0
5,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7780378281624496,0.88,25,23,28,29,27,0,1,1,1,0,6133,61.0
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9450594034195701,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5407008848903291,0.88,25,23,28,29,27,0,1,1,1,0,6000,24.0
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8607625824311503,0.74,25,23,24,29,27,0,1,1,1,0,6267,50.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9083560739067769,0.88,25,23,28,29,27,0,1,1,1,0,6000,60.0
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9022506817176342,0.66,25,23,28,29,27,0,1,1,1,0,6000,30.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.787930157424551,0.91,25,23,28,29,27,0,1,1,1,0,6267,51.0
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9442335155225298,0.91,25,23,28,29,27,0,1,1,1,0,6267,61.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7871544142478571,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
3,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8272065097957517,0.55,25,23,28,29,27,0,1,1,1,0,6067,48.0
7,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8164450169319754,0.8,25,23,28,29,27,0,1,1,1,0,6200,80.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8042316306979671,0.72,25,23,28,33,27,0,1,1,1,0,6233,37.0
1,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8573113692305774,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8711433269538661,0.91,25,23,28,29,27,0,1,1,1,0,6267,56.0
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9014745150705956,0.66,25,23,28,29,27,0,1,1,1,0,6000,30.0
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8373020788798845,0.79,25,23,28,29,27,0,1,1,1,0,6100,34.0
10,80,80,78.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8663704535129944,0.89,25,23,28,29,27,0,1,1,1,0,6300,71.0
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8199503213379326,0.6,25,23,28,29,27,0,1,1,1,0,6167,27.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8855164750629521,0.84,25,23,28,29,27,0,1,1,1,0,6300,90.0
3,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8166824613867842,0.55,25,23,28,29,27,0,1,1,1,0,6067,47.0
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7494130211557817,0.91,25,23,28,29,27,0,1,1,1,0,6267,49.0
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5535140828807151,0.88,25,23,28,29,27,0,1,1,1,0,6000,26.0
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8015095472275804,0.79,25,23,28,29,27,0,1,1,1,0,6100,33.0
1,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.890970429736967,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
1,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8431424517528069,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8757938181611115,0.88,25,23,28,29,27,0,1,1,1,0,6000,55.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9624745936673377,0.91,25,23,28,29,27,0,1,1,1,0,6267,68.0
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8352941433295468,0.78,23,23,28,29,27,0,1,1,1,0,6233,39.0
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9696167774635257,0.91,25,23,28,29,27,0,1,1,1,0,6267,67.0
3,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8820834307612693,0.55,25,23,28,29,27,0,1,1,1,0,6067,50.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7910351295969243,0.91,25,23,28,29,27,0,1,1,1,0,6267,51.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8950997213786255,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
6,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7625377993452824,0.6,25,23,28,29,27,0,1,1,1,0,6167,26.0
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8830770672600311,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8107043066177624,0.84,25,23,28,29,27,0,1,1,1,0,6300,76.0
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.90710996790621,0.66,25,23,28,29,27,0,1,1,1,0,6000,32.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8642237581524762,0.66,25,23,28,29,27,0,1,1,1,0,6000,28.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8251192086776694,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
6,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7823556245855122,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.0
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6786450095290993,0.55,25,23,28,29,27,0,1,1,1,0,6000,33.0
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8413067046579942,0.88,25,23,28,29,27,0,1,1,1,0,6133,70.0
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9106751094676019,0.72,25,23,28,29,27,0,1,1,1,0,6033,66.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9223000930224781,0.89,25,23,28,29,27,0,1,1,1,0,6300,83.0
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9181050507008951,0.91,25,23,28,29,27,0,1,1,1,0,6267,65.0
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9432581267690993,0.91,25,23,28,29,27,0,1,1,1,0,6267,65.0
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9426472901153222,0.91,25,23,28,29,27,0,1,1,1,0,6267,61.0
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9236328462058842,0.91,25,23,28,29,27,0,1,1,1,0,6267,61.0
6,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8363233812062468,0.6,25,23,28,29,27,0,1,1,1,0,6167,28.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7889941191460733,0.72,25,23,28,29,27,0,1,1,1,0,6233,36.0
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7804985557173275,0.72,25,23,28,33,27,0,1,1,1,0,6233,35.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9155639110268807,0.88,25,23,28,29,27,0,1,1,1,0,6000,61.0
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7654918932918298,0.8,25,23,28,29,27,0,1,1,1,0,6200,77.0
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9232862492433793,0.88,25,23,28,29,27,0,1,1,1,0,6000,65.0
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9510771144400988,0.91,25,23,28,29,27,0,1,1,1,0,6267,59.0
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8480578400831962,0.88,25,23,28,29,27,0,1,1,1,0,6000,56.0
7,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8030067700554053,0.8,25,23,28,29,27,0,1,1,1,0,6200,83.0
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5229856960632259,0.88,25,23,28,29,27,0,1,1,1,0,6000,23.0
6,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7942524138424096,0.6,25,23,28,29,27,0,1,1,1,0,6167,29.0
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8127211359870857,0.84,25,23,28,29,27,0,1,1,1,0,6300,75.0
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9140489112528793,0.91,25,23,28,29,27,0,1,1,1,0,6267,60.0
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9271476428614965,0.91,25,23,28,29,27,0,1,1,1,0,6267,64.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8149690950201764,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9534521594970093,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8452449829460865,0.72,25,23,28,29,27,0,1,1,1,0,6233,42.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8394676154335795,0.72,25,23,28,33,27,0,1,1,1,0,6233,39.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8230373878088418,0.72,25,23,28,33,27,0,1,1,1,0,6233,42.0
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9099198029331823,0.55,25,23,28,29,27,0,1,1,1,0,6000,28.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8953783780446697,0.91,25,23,28,29,27,0,1,1,1,0,6267,62.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8371297272474119,0.72,25,23,28,29,27,0,1,1,1,0,6233,42.0
